newID,Study_Number,Utterance_Number,Search_Task,Task_Order,System_Number,Action,Speaker,Content,Duration,Speech_Act,Search_Action
262,4,16,Sickness,0,0,Speech,Agent, This is a summary of information found on Signa and Health Line.  There is no permanent cure for allergic rhinitis. One of the best things you can do is to avoid the things that cause your allergies. You can take anti histamines to treat allergies. You can also use decongestants to relieve a stuffy nose and Sinus pressure. Eye drops and nasal sprays can help relieve the itchiness. Your doctor may recommend immunotherapy or allergy shots if you have severe allergies.,28,S4,
263,4,17,Sickness,0,0,Speech,Agent," As for home remedies, this is the information which I found on health line.  You could use a dehumidifier or a high efficiency, particulate air filter. Eye drops and nasal sprays can also help relieve the itchiness",74,S4,
264,4,18,Sickness,0,0,Speech,User,Bye Joanna,4,S12,
265,4,19,Sickness,0,0,Speech,Agent, Is there anything else I could,9,S11,
266,4,1,Conference,1,0,Speech,User," Hi, Joanna.",4,S12,
267,4,2,Conference,1,0,Speech,Agent, Hi. I am Joanna. How may I help you today?,4,S12,
268,4,3,Conference,1,0,Speech,User,List the all the A.I. conferences happening in Asia in late 2020,10,S1,
269,4,4,Conference,1,0,Speech,Agent, I could not hear you properly. Can you please repeat it?,3,S9,
270,4,,Conference,1,0,Search,Agent,,12,,SR3
271,4,5,Conference,1,0,Speech,User,Return all the conferences on A.I.  that's happening in late 2020.,14,S9,
272,4,6,Conference,1,0,Speech,Agent," I am reading from one of the GitHub Channels. The top artificial intelligence conferences in late 2020 are one neural information processing systems two International Conference on Machine Learning three International Conference on Knowledge, Discovery and Data Mining",32,S4,
273,4,7,Conference,1,0,Speech,User,Can you repeat?,4,S9,
274,4,8,Conference,1,0,Speech,Agent," I am reading from one of the GitHub Channels. The top artificial intelligence conferences in late 2020 are one neural information processing systems two International Conference on Machine Learning three International Conference on Knowledge, Discovery and Data Mining",31,S9,
275,4,9,Conference,1,0,Speech,User,Joanna can you repeat?,5,S9,
276,4,10,Conference,1,0,Speech,Agent," I am reading from one of the GitHub Channels. The top artificial intelligence conferences in late 2020 are one neural information processing systems two International Conference on Machine Learning three International Conference on Knowledge, Discovery and Data Mining",21,S9,
277,4,11,Conference,1,0,Speech,User,Can you tell me where the International conference of machine Learning is happening?,7,S1,
278,4,12,Conference,1,0,Speech,Agent," Okay, Please let me move in with Give me a few minutes.",7,S11,
279,4,,Conference,1,0,Search,Agent,,7,,SR1
280,4,,Conference,1,0,Search,Agent,,7,,SR2
281,4,13,Conference,1,0,Speech,Agent," The 38 International Conference on Machine Learning ICML 2020 will be held in Vienna, Austria. Monday, July 13th Saturday, July 18 2020",74,S4,
282,4,14,Conference,1,0,Speech,User, Can I submit my papers to International conference on machine learning?,18,S1,
283,4,15,Conference,1,0,Speech,Agent, I could not hear you properly. Can you please repeat it?,6,S9,
284,4,16,Conference,1,0,Speech,User, Can I submit my first paper to one of the.. to the international conference of machine learning during the conference or before the conference,18,S1,
285,4,17,Conference,1,0,Speech,Agent," Okay. Please let me look into it. Give me a few minutes,",6,S11,
286,4,,Conference,1,0,Search,Agent,,5,,SR1
287,4,,Conference,1,0,Search,Agent,,5,,SR2
288,4,18,Conference,1,0,Speech,Agent, The submission deadline for International Conference on Machine Learning in February 7th 2020.,5,S4,
289,4,19,Conference,1,0,Speech,User,Can you repeat?,5,S9,
290,4,20,Conference,1,0,Speech,Agent, The submission deadline for International Conference on Machine Learning in February 7th 2020.,38,S9,
291,4,21,Conference,1,0,Speech,User," Bye bye, Joanna",7,S12,
292,4,22,Conference,1,0,Speech,Agent, It is always great talking to you,9,S11,
293,4,1,Perfume,2,1,Speech,User," Hi, Joanna.",7,S12,
294,4,2,Perfume,2,1,Speech,Agent, Hi. I am Joanna. How may I help you today?,7,S12,
295,4,3,Perfume,2,1,Speech,User, Can you list among some of the bergamot perfume available for men,13,S1,
296,4,4,Perfume,2,1,Speech,Agent, Do you have any specific preferences?,5,S5,
297,4,,Perfume,2,1,Search,Agent,,17,,SR1
298,4,5,Perfume,2,1,Speech,User, It should be between 50 to 150 dollars,26,S6,
299,4,6,Perfume,2,1,Speech,Agent," Based on your price preference, I am going to use the query Men's perfume bergamot at less than $100. Is that alright?",11,S5,
300,4,7,Perfume,2,1,Speech,User,Can you repeat?,4,S9,
301,4,8,Perfume,2,1,Speech,Agent," Based on your price preference, I am going to use the query Men's perfume bergamot at less than $100. Is that alright?",10,S9,
302,4,9,Perfume,2,1,Speech,User, Yeah.,3,S10,
303,4,,Perfume,2,1,Search,Agent,,6,,SR3
304,4,10,Perfume,2,1,Speech,Agent," I am reading from the website BespokeUnit. I am filtering those perfumes with Bergamot mentioned in the description. These are the three perfumes for men and less than 100 U. S. Dollars.  One Giorgio Armani code suitable for winter Best prices. $85 for 125 milliliters. Contains Bergamot lemon pepper. two Jean Paul Gautier Ultraman Suitable for fallen winter Best private $71 for 125 milliliters. Contains pear, mint, bergamot and lavender and... three Victor and Rolf Spicebomb. Suitable for Winter. Best price is 52 dollars for 50 ml. Contains Bergamot, pepper and elemi",55,S4,
305,4,11,Perfume,2,1,Speech,User,Can you repeat?,4,S9,
306,4,12,Perfume,2,1,Speech,Agent," I am reading from the website BespokeUnit. I am filtering those perfumes with Bergamot mentioned in the description. These are the three perfumes for men and less than 100 U. S. Dollars.  One Giorgio Armani code suitable for winter Best prices. $85 for 125 milliliters. Contains Bergamot lemon pepper. two Jean Paul Gautier Ultraman Suitable for fallen winter Best private $71 for 125 milliliters. Contains pear, mint, bergamot and lavender and... three Victor and Rolf Spicebomb. Suitable for Winter. Best price is 52 dollars for 50 ml. Contains Bergamot, pepper and elemi",93,S9,
307,4,13,Perfume,2,1,Speech,User,Can you repeat?,5,S9,
308,4,14,Perfume,2,1,Speech,Agent," I am reading from the website BespokeUnit. I am filtering those perfumes with Bergamot mentioned in the description. These are the three perfumes for men and less than 100 U. S. Dollars.  One Giorgio Armani code suitable for winter Best prices. $85 for 125 milliliters. Contains Bergamot lemon pepper. two Jean Paul Gautier Ultraman Suitable for fallen winter Best private $71 for 125 milliliters. Contains pear, mint, bergamot and lavender and... three Victor and Rolf Spicebomb. Suitable for Winter. Best price is 52 dollars for 50 ml. Contains Bergamot, pepper and elemi",70,S9,
309,4,15,Perfume,2,1,Speech,User, Can you provide more information about Giorgio Armani,7,S1,
310,4,16,Perfume,2,1,Speech,Agent," Okay, please let me look into it. Give me a few minutes.",10,S11,
311,4,,Perfume,2,1,Search,Agent,,5,,SR1
312,4,17,Perfume,2,1,Speech,Agent,"Based on your price preference I am going to use the query : ""Giorgio Armani Code details"". Is that alright?",8,S5,
313,4,18,Perfume,2,1,Speech,User, Yes.,11,S10,
314,4,,Perfume,2,1,Search,Agent,,26,,SR1
315,4,,Perfume,2,1,Search,Agent,,26,,SR2
317,4,19,Perfume,2,1,Speech,Agent," Based on my Google search  Armani code by Giorgio Armani is the Oriental spicy fragrance for men. Armani code was created by Antoine Lie,Antoine Maisondieu and Clement Gavarry. Top notes for Bergamot and Lemon middle notes for star anise, olive blossom and guaiac wood base notes are leather, tobacco and Tonka bean",28,S4,
318,4,20,Perfume,2,1,Speech,User,This information reliable?,9,S1,
319,4,22,Perfume,2,1,Speech,Agent, I'm having a problem processing your request. Can you restate the question slowly?,7,S9,
320,4,23,Perfume,2,1,Speech,User,Is the information reliable for Giorgio Armani perfume?,6,S1,
321,4,,Perfume,2,1,Search,Agent,,5,,SR1
322,4,,Perfume,2,1,Search,Agent,,5,,SR2
323,4,,Perfume,2,1,Search,Agent,,5,,SR3
324,4,24,Perfume,2,1,Speech,Agent, The information was taken from https colon slash slash www.fragrantica.com slash which is a fragrance specific website,33,S5,
325,4,25,Perfume,2,1,Speech,User,Bye Joanna,4,S12,
326,4,26,Perfume,2,1,Speech,Agent, It is always great talking to you bye,-1308,S12,
327,5,1,Sickness,0,0,Speech,User," Hi, Joanna",2,S12,
328,5,2,Sickness,0,0,Speech,Agent, Hi. I am Joanna. How may I help you today?,5,S12,
329,5,3,Sickness,0,0,Speech,User, So I have been sneezing every morning and have red watery eyes. So do you what might be the cause of that,11,S1,
330,5,4,Sickness,0,0,Speech,Agent, Okay. Please let me look into it. Give me a few minutes.,7,S2,
331,5,,Sickness,0,0,Search,Agent,,5,,SR2
332,5,6,Sickness,0,0,Speech,Agent," This is what I found from the top results.  Allergic rhinitis, often called allergies or hay fever occurs when your immune system overreacts to particles in the air that you breathe. Pollen is the most common allergen and seasonal allergic rhinitis. Your immune system attacks the particles in your body, causing symptoms such as sneezing and a runny nose.  These are allergies, symptoms that occur with the change of seasons and are more common between April to August in North America.",31,S4,
333,5,,Sickness,0,0,Search,Agent,,10,,
334,5,8,Sickness,0,0,Speech,User, Okay. Can you tell me what kind of medicine or home remedies I can use to alleviate the symptoms?,13,S1,
335,5,9,Sickness,0,0,Speech,Agent," Okay. Please let me look into it. Give me a few minutes,",6,S2,
336,5,,Sickness,0,0,Search,Agent,,15,,SR4
337,5,10,Sickness,0,0,Speech,Agent, This is a summary of information found on Cigna and Health Line.  There is no permanent cure for allergic rhinitis. One of the best things you can do is to avoid the things that cause your allergies. You can take anti histamines to treat allergies. You can also use decongestants to relieve a stuffy nose and Sinus pressure. Eye drops and nasal sprays can help relieve itchiness. Your doctor may recommend immunotherapy or allergy shots if you have severe allergies.,31,S4,
338,5,11,Sickness,0,0,Speech,User," Bye, Joanna",4,S12,
339,5,1,Conference,1,1,Speech,Agent, It is always great talking to you bye.,5,S12,
340,5,2,Conference,1,1,Speech,User," Hey, Joanna",2,S12,
341,5,3,Conference,1,1,Speech,Agent, Hi. I am Joanna. How may I help you today?,5,S12,
342,5,4,Conference,1,1,Speech,User, I want to submit a paper until June 2020 on artificial intelligence in europe. can you help me with that?,20,S1,
343,5,5,Conference,1,1,Speech,Agent, I could not hear you properly. Can you please repeat it?,5,S9,
344,5,6,Conference,1,1,Speech,User, I need to submit a paper in aritficial intelligence until June 2020 in europe. can you help me with that?,18,S1,
345,5,7,Conference,1,1,Speech,Agent," Okay, please let me look into it. Give me a few minutes.",5,S2,
346,5,,Conference,1,1,Search,Agent,,21,,SR1
347,5,8,Conference,1,1,Speech,Agent,My query is top conferences in artificial intelligence June 2020. is that alright?,8,S5,
348,5,9,Conference,1,1,Speech,User,can you repeat that?,4,S9,
349,5,10,Conference,1,1,Speech,Agent,My query is top conferences in artificial intelligence June 2020. is that alright?,12,S9,
350,5,11,Conference,1,1,Speech,User," Mmm, Yes.",5,S10,
351,5,12,Conference,1,1,Speech,Agent, Okay. Please let me look into it. Give me a few minutes.,10,S2,
352,5,,Conference,1,1,Search,Agent,,44,,SR1
353,5,,Conference,1,1,Search,Agent,,44,,SR3
354,5,13,Conference,1,1,Speech,Agent, I am reading from one of the Github channels. The top artificial intelligence conferences in early 2020 are one conference on computer vision and pattern recognition two International World Wide Web conferences and three Association for the Advancement of Artificial Intelligence.,23,S4,
355,5,14,Conference,1,1,Speech,User,Can you tell me which of these conferences are in Europe?,7,S1,
356,5,15,Conference,1,1,Speech,Agent, Okay. Please let me look into it. Give me a few minutes.,107,S2,
357,5,16,Conference,1,1,Speech,Agent, None of these are in Europe. Would you like me to query Top conferences in A.I early 2020 in Europe?,7,S3,
358,5,17,Conference,1,1,Speech,User, Yes.,5,S10,
359,5,18,Conference,1,1,Speech,Agent, Okay. Please let me look into it. Give me a few minutes.,5,S2,
360,5,,Conference,1,1,Search,Agent,,8,,SR3
361,5,19,Conference,1,1,Speech,Agent," I am trying to find the top artificial intelligence conferences in early 2020 and located in Europe from the Website Guide to Research. This is the one which I found  International conference on Artificial Intelligence and statistics. It will be held between June 3rd 2020 and june 5th, 40th Palermo, Italy.  There is another one  international conference on language Resources and evaluation. It will be held between May 13th 2020 and may 15 2020 in Marseilles, France.",39,S4,
362,5,20,Conference,1,1,Speech,User, Can you repeat that?,4,S9,
363,5,21,Conference,1,1,Speech,Agent," I am trying to find the top artificial intelligence conferences in early 2020 and located in Europe from the Website Guide to Research. This is the one which I found  International conference on Artificial Intelligence and statistics. It will be held between June 3rd 2020 and june 5th, 40th Palermo, Italy.  There is another one  international conference on language Resources and evaluation. It will be held between May 13th 2020 and may 15 2020 in Marseilles, France.",36,S9,
364,5,22,Conference,1,1,Speech,User, Can you use another source?,8,S8,
365,5,23,Conference,1,1,Speech,Agent, Okay. Please let me look into it. Give me a few minutes.,11,S2,
366,5,,Conference,1,1,Search,Agent,,60,,SR1
367,5,,Conference,1,1,Search,Agent,,60,,SR3
369,5,24,Conference,1,1,Speech,Agent," From the website artificialintelligence.annualcongress.com i have found one result  Artificial intelligence 2020 Conference ICAAI underscore 2020 London, UK, May 21st too 22 comma 2020.",23,S4,
370,5,25,Conference,1,1,Speech,User," Bye, Joanna.",5,S12,
371,5,27,Conference,1,1,Speech,Agent, It is always great talking to you bye.,11,S12,
372,5,1,Perfume,2,0,Speech,User," Hi, Joanna",2,S12,
373,5,2,Perfume,2,0,Speech,Agent, Hi. I am Joanna. How may I help you today?,6,S12,
374,5,3,Perfume,2,0,Speech,User, I want to order a perfume with bergamot for men under 70 dollars. Can you help me with that?,14,S1,
